seq.ID	lib.ID	date.seq.run	machine	lane
VMMNWEJT	LB70_F06	211013	A01059	1
VMXPRCBH	LB83_F01	211013	A01059	4
VNEINRGA	LB6_F04	210430	A01059	3
VNEVZYUL	LB99_E06	220815	A01147	3
VNHHDXCP	LB85_B03	220815	A01147	2
VNITKMAC	LB80_G03	211013	A01059	3
VNLLOHRL	LB42_C08	211013	A01059	2
VNZUOZOH	LB9_A02	210430	A01059	4
VOAUNXXZ	LB11_E06	210430	A01059	3
VODMXVXU	LB47_D11	210921	A01059	4
VOERPGLU	LB97_F07	220815	A01147	4
VOFKGQHW	LB6_F03	210430	A01059	3
VOTVKNGY	LB56_A02	210921	A01059	1
VPHJHVNW	LB27_C05	210921	A01059	3
VPKEVYZF	LB73_H04	211013	A01059	2
VPLUZWTP	LB99_G06	220815	A01147	3
VPNUUQME	LB12_F03	210430	A01059	3
VPQJQFRL	LB118_B03	220915	A01147	4
VQCDUXRU	LB10_G05	210505	A01059	2
VQISRGCR	LB63_A08	211001	A01059	1
VQLWNPWF	LB20_A08	210430	A01059	1
VQRKVDYE	LB24_D09	211013	A01059	4
VQRZNRCT	LB99_F05	220815	A01147	3
VQXEWCMW	LB37_A07	211001	A01059	4
VRARPNEC	LB80_C10	211013	A01059	3
VRIGVDNT	LB5_C10	210430	A01059	2
VRPMYLIH	LB130_G09	220915	A01147	2
VRZMZYGX	LB45_G07	210921	A01059	3
VSEKYINR	LB122_F12	220815	A01147	1
VSWNOASO	LB131_B03	220915	A01147	3
VTFBTHCK	LB122_E08	220815	A01147	1
VTKHDEBG	LB8_B07	210430	A01059	4
VTXXSSTS	LB29_E07	210921	A01059	3
VTZJPLBL	LB52_F09	211001	A01059	1
VUEEAUPF	LB128_F10	220915	A01147	3
VUHWVDJZ	LB108_E08	220815	A01147	4
VUIMRWFK	LB6_A02	210430	A01059	3
VUMTXLCC	LB6_G10	210430	A01059	3
VUQGGEZQ	LB122_H02	220815	A01147	1
VURBYHNU	LB4_D01	210430	A01059	2
VUYYHWDM	LB128_B10	220915	A01147	3
VVDVYWRQ	LB15_B05	210430	A01059	1
VVVHZCPQ	LB111_D06	220915	A01147	4
VVWACVRM	LB8_C09	210430	A01059	4
VWENJKYI	LB85_D05	220815	A01147	2
VWJXTACA	LB3_G01	210430	A01059	1
VWVHHPSI	LB118_G10	220915	A01147	4
VWZSFNTO	LB131_C05	220915	A01147	3
VXACDBXE	LB122_D03	220815	A01147	1
VXBYFVLA	LB32_G05	210921	A01059	4
VXDZCPHC	LB31_G09	211001	A01059	3
VXRVKRNA	LB17_H06	210921	A01059	1
VXVBPXDE	LB10_G06	210430	A01059	4
VYAKMJAE	LB75_E06	210921	A01059	2
VYEOYGTC	LB87_D09	220815	A01147	3
VYKXZPXZ	LB118_D06	220915	A01147	4
VYLIJQUI	LB12_E02	210430	A01059	3
VYPNYKMT	LB4_H02	210430	A01059	2
VYQAGEVP	LB85_F02	220815	A01147	2
VYTKWULI	LB51_A04	211001	A01059	2
VYVQQQJZ	LB81_C03	211001	A01059	2
VZEPUZLK	LB2_A02	210505	A01059	1
VZJEDLZD	LB77_D08	211001	A01059	3
VZKZEQXZ	LB19_C06	210921	A01059	1
VZSHVBZI	LB6_A09	210430	A01059	3
WADFKNIA	LB115_E03	220915	A01147	1
WAJHFGJO	LB60_G04	211013	A01059	1
WALXEAOL	LB131_C02	220915	A01147	3
WAUXYZUU	LB68_C03	211001	A01059	4
WAYNWQFA	LB83_B05	211013	A01059	4
WAZRKQMB	LB73_E05	211013	A01059	2
WBABUJTC	LB63_C02	211109	A01059	2
WBHLCSUA	LB3_E03	210430	A01059	1
WBKDOOGB	LB50_F05	211001	A01059	2
WBPLYWNH	LB115_D06	220915	A01147	1
WBVYYAAY	LB15_A09	210430	A01059	1
WCEORKBG	LB10_D05	210430	A01059	4
WCKHEYRP	LB73_H03	211013	A01059	2
WCNOWSWI	LB77_F10	211001	A01059	3
WCSQMDVU	LB63_D08	211001	A01059	1
WDDQCSTA	LB80_A03	211013	A01059	3
WDIOALPY	LB70_H12	211013	A01059	1
WDMJQHUI	LB39_C09	211013	A01059	2
WDMWXSBG	LB63_H02	211109	A01059	2
WDOJXDTF	LB81_E06	211001	A01059	2
WDOQOZTE	LB63_B07	211001	A01059	1
WDOXYTJJ	LB33_H09	211109	A01059	2
WDYNPHKT	LB15_B04	210505	A01059	1
WEPZMJJL	LB31_C09	211001	A01059	3
WEYSUTUE	LB13_E01	210430	A01059	2
WEZZXXSY	LB81_B03	211001	A01059	2
WFEVIHXU	LB87_D07	220815	A01147	3
WFMKBQJN	LB128_E04	220915	A01147	3
WFPKNQAK	LB44_H04	210921	A01059	3
WFZCHVJA	LB96_H08	220815	A01147	4
WGIKRIUN	LB47_B06	210921	A01059	4
WGNYGFRH	LB128_G04	220915	A01147	3
WGPIICLS	LB2_C04	210430	A01059	3
WGRSFIMB	LB51_G04	211001	A01059	2
WGZIMEEG	LB104_H04	220915	A01147	1
WHCTYOSX	LB56_G08	210921	A01059	1
WHNXGAVK	LB118_G08	220915	A01147	4
WHPBSAXK	LB131_C10	220915	A01147	3
WHWDXEAQ	LB68_A11	211001	A01059	4
WIBTVCTT	LB68_F08	211001	A01059	4
WIEUCOLY	LB128_E05	220915	A01147	3
WIMDWXFZ	LB128_A01	220915	A01147	3
WIXVTAVQ	LB111_F05	220915	A01147	4
WJFBDYXC	LB131_D01	220915	A01147	3
WJIBCGYU	LB109_G04	220815	A01147	4
WJJZAQMT	LB87_H07	220815	A01147	3
WJLZNRTE	LB68_A02	211001	A01059	4
WJPXYXDR	LB85_D02	220815	A01147	2
WJRCYPBE	LB102_C07	220915	A01147	1
WJVJXKAZ	LB47_D06	210921	A01059	4
WJVPCMKU	LB75_C07	210921	A01059	2
WJVUIQKM	LB122_E03	220815	A01147	1
WKAEFQLQ	LB9_F03	210505	A01059	2
WKCBEMQF	LB115_C06	220915	A01147	1
WKJQAXMN	LB83_C06	211013	A01059	4
WKYRWAJX	LB44_F04	210921	A01059	3
WLBFLAFI	LB25_G08	210921	A01059	2
WLFXWAQI	LB29_E08	210921	A01059	3
WLFYLVBG	LB121_F06	220915	A01147	2
WLHYVYEJ	LB126_H08	220915	A01147	2
WLIFAKRD	LB17_C03	210921	A01059	1
WLKIGBOK	LB8_D08	210430	A01059	4
WLMSYQVO	LB15_H03	210505	A01059	1
WLSLEQRQ	LB75_B03	210921	A01059	2
WMATBIAR	LB92_B09	220815	A01147	1
WMLBCXDA	LB20_C07	210430	A01059	1
WMOITFHR	LB121_G05	220915	A01147	2
WMRVXNXV	LB10_A04	210505	A01059	2
WMTHLLFL	LB10_B01	210430	A01059	4
WNCUFHUQ	LB63_C07	211001	A01059	1
WNGHJPPJ	LB51_E06	211001	A01059	2
WNJLMDKZ	LB85_G02	220815	A01147	2
WNJTZBWW	LB11_A04	210430	A01059	3
WNQZWPOS	LB83_G03	211013	A01059	4
WNXZZWNN	LB73_A08	211013	A01059	2
WNYHFUYG	LB14_D06	210430	A01059	2
WOATWGOD	LB80_H09	211013	A01059	3
WOEBTEBB	LB22_B04	210921	A01059	2
WOTHZBHF	LB68_G11	211001	A01059	4
WPAKCLCQ	LB97_E08	220815	A01147	4
WPBBOHCC	LB92_B08	220815	A01147	1
WPDZQCEX	LB80_D01	211013	A01059	3
WPEWQUQO	LB9_H05	210505	A01059	2
WPFGKIDN	LB45_E05	210921	A01059	3
WPHECJZY	LB37_F04	211001	A01059	4
WPHUMCSX	LB22_G09	210921	A01059	2
WPJCMBQF	LB17_E06	210921	A01059	1
WPLXXUQL	LB13_H05	210430	A01059	2
WPLZLQZN	LB115_E08	220915	A01147	1
WPWZUVHM	LB81_F03	211001	A01059	2
WPYWUYMC	LB82_D02	211013	A01059	4
WQCJYAPH	LB81_C05	211001	A01059	2
WQDSOKAM	LB32_A04	210921	A01059	4
WQHKIMYJ	LB96_B04	220815	A01147	4
WQINFTRF	LB128_D10	220915	A01147	3
WQJTNEEO	LB24_E04	211013	A01059	4
WQKIFDNZ	LB115_C07	220915	A01147	1
WQMZZTDG	LB42_F08	211013	A01059	2
WQQDBHCA	LB10_C04	210505	A01059	2
WQVZZQHP	LB56_E10	210921	A01059	1
WRERTUNK	LB25_B05	210921	A01059	2
WRNUQYNH	LB17_G03	210921	A01059	1
WRXMFQAW	LB52_D05	211001	A01059	1
WSAOYSYG	LB12_H06	210430	A01059	3
WSAWBLXJ	LB99_C09	220815	A01147	3
WSDSPUIK	LB27_H06	210921	A01059	3
WSERYHNR	LB6_E06	210430	A01059	3
WSHCQIAD	LB60_H05	211013	A01059	1
WSHGCJON	LB75_G11	210921	A01059	2
WSUGGFTM	LB104_C08	220915	A01147	1
WTEFERTZ	LB51_G05	211001	A01059	2
WTOUCYKD	LB13_F05	210430	A01059	2
WTSYFOEY	LB27_E04	210921	A01059	3
WTTAEJPQ	LB92_A07	220815	A01147	1
WTYCNHZU	LB9_B02	210430	A01059	4
WUBWZBVP	LB11_G05	210430	A01059	3
WUCXLIWV	LB122_B05	220815	A01147	1
WUGEQNFW	LB109_B04	220815	A01147	4
WUOKOUWV	LB37_G04	211001	A01059	4
WUTQKWUO	LB27_D04	210921	A01059	3
WUWKDTLN	LB80_E11	211013	A01059	3
WUXJASUI	LB75_C08	210921	A01059	2
WVMEFBUR	LB77_D02	211001	A01059	3
WVMPKUEX	LB115_B08	220915	A01147	1
WVRTSRYJ	LB130_E05	220915	A01147	2
WVWCAUSV	LB102_E06	220915	A01147	1
WVZNOMJI	LB39_A04	211013	A01059	2
WWGGOAXO	LB32_B05	220915	A01147	1
WWHDBRUR	LB13_G03	210430	A01059	2
WWRGRGXU	LB15_E03	210430	A01059	1
WWYEFTFY	LB73_D08	211013	A01059	2
WXCJQDAN	LB70_E04	211013	A01059	1
WXHBLCXC	LB51_E09	211001	A01059	2
WXJEDTCT	LB15_D04	210505	A01059	1
WXJLSHEU	LB51_C04	211001	A01059	2
WXKFNLRG	LB8_D01	210430	A01059	4
WXQAEFWV	LB70_D10	211013	A01059	1
WYGZYMBY	LB115_A07	220915	A01147	1
WYIUOVUY	LB132_H07	220915	A01147	4
WYMJIJXY	LB80_G01	211013	A01059	3
WYTSIBHB	LB128_H07	220915	A01147	3
WZCKPKSX	LB132_G05	220915	A01147	4
WZDRPETD	LB81_G10	211001	A01059	2
WZMUUDNZ	LB77_B02	211001	A01059	3
WZOWTWAC	LB13_B02	210430	A01059	2
WZPWXRSV	LB22_B08	210921	A01059	2
XAFAEOYF	LB3_H01	210430	A01059	1
XAHXQWFX	LB101_A04	220815	A01147	3
XAJEPZWO	LB52_A03	211001	A01059	1
XAJSLHTS	LB121_B08	220915	A01147	2
XAPKGRXK	LB70_A06	211013	A01059	1
XASKLQHN	LB63_A04	211001	A01059	1
XAXQWIVB	LB97_H05	220815	A01147	4
XBEOCXAD	LB73_C01	211013	A01059	2
XBFLNNEE	LB87_F11	220815	A01147	3
XBLCGRDD	LB47_C03	210921	A01059	4
XBOGNFFH	LB81_H05	211001	A01059	2
XBTZYWUV	LB81_H10	211001	A01059	2
XBVEEEKA	LB73_D09	211013	A01059	2
XBXEIQJX	LB9_A02	210505	A01059	2
XCFESCQE	LB70_F05	211013	A01059	1
XCLCZRHD	LB20_E01	210430	A01059	3
XCLDGDVO	LB14_E06	210430	A01059	2
XCQFANIT	LB132_D06	220915	A01147	4
XCWVUAAR	LB60_E11	211013	A01059	1
XCYJVKMF	LB15_G08	210505	A01059	1
XDCBOSHO	LB111_D07	220915	A01147	4
XDJYPQPM	LB47_B09	210921	A01059	4
XDKTNPOU	LB47_B07	210921	A01059	4
XDPUKDWK	LB84_F07	220815	A01147	1
XDTFRGFZ	LB60_F10	211013	A01059	1
XDUELSWC	LB118_A04	220915	A01147	4
XDWDZPQU	LB128_D04	220915	A01147	3
XDWOOHVU	LB44_H08	210921	A01059	3
XEAEIUHY	LB129_B08	220815	A01147	2
XEJYJMTL	LB129_C05	220815	A01147	2
XERGRKAY	LB15_C10	210505	A01059	1
XEVBZDHT	LB60_H06	211013	A01059	1
XEVCUUFU	LB68_E09	211001	A01059	4
XEXXAOGI	LB121_F09	220915	A01147	2
XEYQDLCV	LB118_F06	220915	A01147	4
XFABFIHC	LB73_D03	211013	A01059	2
XFEPIBMV	LB14_C02	210430	A01059	2
XFKWNJXK	LB80_D10	211013	A01059	3
XFNANAEW	LB80_C07	211013	A01059	3
XFNEQQPC	LB104_F04	220915	A01147	1
XFOBPUOQ	LB4_F01	210430	A01059	2
XGDTEGZU	LB60_C11	211013	A01059	1
XGNTBHYQ	LB15_H04	210505	A01059	1
XGVFZDLF	LB122_F10	220815	A01147	1
XHKOWMWL	LB11_E04	210430	A01059	3
XHQXJCZL	LB19_D06	210921	A01059	1
XHVDAWNJ	LB6_C07	210430	A01059	3
XHWTVYAW	LB101_F09	220815	A01147	3
XIGYNQEI	LB52_F07	211001	A01059	1
XIIHXIHN	LB118_A12	220915	A01147	4
XIMQQNZD	LB39_H06	211013	A01059	2
XIUMROSA	LB32_C08	210921	A01059	4
XIVGNOIC	LB63_E09	211001	A01059	1
XJGQLNFP	LB115_E09	220915	A01147	1
XJSLYDAI	LB11_H05	210430	A01059	3
XKDPEYLL	LB9_C05	210430	A01059	4
XKQOIAXE	LB92_C04	220815	A01147	1
XKRMIILY	LB20_B06	210430	A01059	4
XLACCVFC	LB118_A03	220915	A01147	4
XLGDRIYC	LB52_E01	211001	A01059	1
XLJIRVXS	LB92_D08	220815	A01147	1
XLJYSUOC	LB70_G02	211013	A01059	1
XLMIZQBP	LB15_D09	210505	A01059	1
XLOOVZDR	LB80_E12	211013	A01059	3
XLPKBQXK	LB87_E02	220815	A01147	3
XLSGZWUO	LB37_E09	211109	A01059	2
XLTFGFGE	LB47_C07	210921	A01059	4
XLYUCZZC	LB115_C11	220915	A01147	1
XLYXPBOZ	LB63_G10	220915	A01147	1
XMAHLDGV	LB19_G07	210921	A01059	1
XMSVTTGE	LB132_A07	220915	A01147	4
XMTZVKEW	LB122_H06	220815	A01147	1
XMWHUQXE	LB9_D01	210505	A01059	2
XMWIZABG	LB109_D06	220815	A01147	4
XMYSMIKO	LB20_E05	210430	A01059	3
XNCWOIBD	LB52_B04	211001	A01059	1
XNIZBDBC	LB128_H04	220915	A01147	3
XNJYJLJW	LB122_H04	220815	A01147	1
XNTRHQJN	LB20_C02	210430	A01059	4
XNVOKTOA	LB29_C06	210921	A01059	3
XOEMRYRA	LB68_F04	211001	A01059	4
XOJRQVCH	LB63_G12	211001	A01059	1
XOMKWVJH	LB24_H07	211013	A01059	4
XOPUZOTM	LB87_H11	220815	A01147	3
XOVDTSDS	LB54_A07	211013	A01059	4
XOVQKJFG	LB122_D04	220815	A01147	1
XOVVMNLT	LB73_G12	211013	A01059	2
XPAYDGUC	LB32_F05	210921	A01059	4
XPHZYNND	LB60_D07	211013	A01059	1
XPIQVDUG	LB20_A06	210430	A01059	4
XPIYLLSS	LB39_E04	211013	A01059	2
XPJVOCAX	LB77_D01	211109	A01059	1
XPLBWYBQ	LB6_C11	210430	A01059	3
XPPSOFDO	LB73_D01	211013	A01059	2
XPZNDWDD	LB45_C06	210921	A01059	3
XQBJCIRE	LB9_C03	210505	A01059	2
XQCQDMHJ	LB70_F09	211013	A01059	1
XQZIQGYN	LB42_B06	211013	A01059	2
XRBLEYWN	LB52_B01	211001	A01059	1
XRKAFPHP	LB10_E04	210505	A01059	2
XRLYLWZW	LB32_B04	220915	A01147	1
XRZMAWHZ	LB130_B04	220915	A01147	2
XSBYXDPB	LB73_G07	211013	A01059	2
XSJFRIUX	LB20_G09	210430	A01059	1
XSJKGQUL	LB85_E01	220815	A01147	2
XSKJNNQX	LB9_A04	210505	A01059	2
XSPTGCVB	LB84_A05	220815	A01147	1
XSQIFXJS	LB54_F06	211013	A01059	4
XTDBZOBG	LB84_A04	220815	A01147	1
XTDDJSHQ	LB118_G11	220915	A01147	4
XTFZPHRJ	LB13_E03	210430	A01059	2
XTGUCSNC	LB20_F07	210430	A01059	1
XTITQLSJ	LB54_E06	211013	A01059	4
XTPUZDAK	LB39_H04	211013	A01059	2
XTRTKUBP	LB60_E12	211013	A01059	1
XTUCPGID	LB73_B04	211013	A01059	2
XTUFKGCL	LB129_E08	220815	A01147	2
XTZTNUYF	LB118_C08	220915	A01147	4
XUEQWOQS	LB122_D01	220815	A01147	1
XULTKYZI	LB80_H11	211013	A01059	3
XUSHBQBS	LB12_F05	210430	A01059	3
XUVNXANE	LB20_B05	210505	A01059	1
XVBAXZSY	LB87_B06	220815	A01147	3
XVFHXWRN	LB52_C10	211001	A01059	1
XVLLEAMN	LB92_E06	220815	A01147	1
XWKVUNKZ	LB22_C06	210921	A01059	2
XWLBJXSK	LB118_F07	220915	A01147	4
XXDYLUOT	LB32_C05	210921	A01059	4
XXFESHBG	LB101_C05	220815	A01147	3
XXIMQGMZ	LB15_B09	210505	A01059	1
XXJGSIGR	LB84_E06	220815	A01147	1
XXRAEORH	LB37_D06	211001	A01059	4
XXVGXQNF	LB129_D03	220815	A01147	2
XXYVJIAS	LB121_A09	220915	A01147	2
XYWKUEBX	LB87_G03	220815	A01147	3
XZBDNGKQ	LB131_D11	220915	A01147	3
XZEWJSKC	LB70_D09	211013	A01059	1
XZIVMLYJ	LB27_C08	210921	A01059	3
XZMSYXIG	LB122_H08	220815	A01147	1
XZUKLBTV	LB128_H03	220915	A01147	3
XZYWUZEC	LB101_C04	220815	A01147	3
YABKVBGL	LB118_E01	220915	A01147	4
YAEHOWXH	LB19_C04	210921	A01059	1
YAMUXWFV	LB111_B06	220915	A01147	4
YANMULXK	LB54_E04	211013	A01059	4
YAOMYUGX	LB6_G03	210430	A01059	3
YASHBJQV	LB9_E06	210430	A01059	4
YAWPGMRC	LB15_G06	210505	A01059	1
YAWTJULE	LB15_C06	210505	A01059	1
YAYFIPAH	LB63_F08	211001	A01059	1
YAYRKKZF	LB77_H07	211001	A01059	3
YBDVQQEC	LB80_C11	211013	A01059	3
YBHUZVXZ	LB68_F01	211001	A01059	4
YBIBJRMZ	LB9_B06	210430	A01059	4
YBLDEPBV	LB54_D06	211013	A01059	4
YBMJDDEJ	LB9_G03	210430	A01059	4
YBMKCYPN	LB52_G09	211001	A01059	1
YBPGGMYS	LB29_A09	210921	A01059	3
YBPGJAQT	LB14_B06	210430	A01059	2
YBWWOYAI	LB68_F02	211001	A01059	4
YBXSJCYM	LB80_A04	211013	A01059	3
YCGQMLQO	LB118_G02	220915	A01147	4
YCJKPWIC	LB56_D11	210921	A01059	1
YCKOELVW	LB15_C10	210430	A01059	1
YCLVNKZJ	LB63_A01	211001	A01059	1
YCOACNMI	LB42_B04	211013	A01059	2
YCSEDCMJ	LB15_G01	210505	A01059	1
YCTEZFVM	LB32_C07	210921	A01059	4
YCZZVHHJ	LB29_D08	210921	A01059	3
YDAEFEXX	LB27_G05	210921	A01059	3
YDFFQNTL	LB60_D11	211013	A01059	1
YDPOGLER	LB63_H08	220915	A01147	1
YDQHCXFH	LB15_A04	210430	A01059	1
YDRZCUPW	LB109_C05	220815	A01147	4
YDSASYFA	LB51_B05	211001	A01059	2
YDYTQDFT	LB63_H06	211001	A01059	1
YENJJYGB	LB73_D04	211013	A01059	2
YEOSIBLM	LB82_H03	211013	A01059	4
YFANDCJW	LB68_D02	211001	A01059	4
YFBBHFTP	LB52_C09	211001	A01059	1
YFIYMTHG	LB68_C11	211001	A01059	4
YFMMNRKO	LB8_A09	210505	A01059	1
YFVJAQDE	LB60_H09	211013	A01059	1
YGIQLDFG	LB80_B08	211013	A01059	3
YGMKWAFO	LB17_H04	210921	A01059	1
YGWERCYD	LB54_H06	211013	A01059	4
YHFZPZAT	LB75_C01	210921	A01059	2
YHLNAFKJ	LB128_E12	220915	A01147	3
YHNAUMPC	LB47_A04	210921	A01059	4
YHPZNSBY	LB92_B06	220815	A01147	1
YHQWIAXH	LB118_D04	220915	A01147	4
YHTDJIDW	LB3_D04	210430	A01059	1
YHVNGGKE	LB47_C09	210921	A01059	4
YHWXDWNM	LB77_H04	211001	A01059	3
YIDLYTBY	LB73_E02	211013	A01059	2
YIGBDEHN	LB118_A07	220915	A01147	4
YIQRHJQD	LB121_E04	220915	A01147	2
YIRNMWGJ	LB130_F03	220915	A01147	2
YISALTAG	LB97_A05	220815	A01147	4
YISWGEJP	LB109_C08	220815	A01147	4
YITZBCBO	LB63_C10	211001	A01059	1
YIULCRDJ	LB4_F02	210430	A01059	2
YJAJAIPV	LB82_A02	211013	A01059	4
YJNXEBHY	LB80_E02	211013	A01059	3
YJPFBVSN	LB80_F01	211013	A01059	3
YJQKVSMR	LB60_D12	211013	A01059	1
YJRIGQWZ	LB10_A05	210430	A01059	4
YJSPRHIO	LB68_D01	211001	A01059	4
YJTEHIOA	LB25_C05	210921	A01059	2
YJYOZHYV	LB97_C09	220815	A01147	4
YKCYXGNQ	LB63_G01	211001	A01059	1
YKDXFZSF	LB111_A09	220915	A01147	4
YKEYYFGL	LB9_C02	210505	A01059	2
YKMBUJQS	LB15_B06	210430	A01059	1
YKNSQWYZ	LB82_E03	211013	A01059	4
YKPVTIQD	LB44_C05	210921	A01059	3
YLJUASNR	LB14_D02	210430	A01059	2
YLNFUMWV	LB44_B08	210921	A01059	3
YMCHTNKN	LB52_E05	211001	A01059	1
YMGRFNIW	LB39_D09	211013	A01059	2
YMQDMOPF	LB4_A01	210430	A01059	2
YMQRSKVT	LB3_D01	210430	A01059	1
YMRLNUHE	LB129_C10	220815	A01147	2
YMRMRKZN	LB118_E08	220915	A01147	4
YMWUHPJM	LB63_F07	211001	A01059	1
YMZHNOZD	LB5_C08	210430	A01059	2
YNBPFVHZ	LB115_H12	220915	A01147	1
YNCWZFGE	LB77_B08	211001	A01059	3
YNCXMCGQ	LB9_E06	210505	A01059	2
YNGLXEFQ	LB85_C05	220815	A01147	2
YNGPYCZD	LB54_E09	211013	A01059	4
YNKWTWXC	LB51_C09	211001	A01059	2
YNMNYNTG	LB15_C08	210430	A01059	1
YNNTEGYZ	LB54_C07	211013	A01059	4
YNOAYSVI	LB131_C11	220915	A01147	3
YNRIZOJL	LB3_D02	210430	A01059	1
YOSHKVJR	LB5_D12	210430	A01059	2
YPCLXMQL	LB4_E05	210430	A01059	2
YPFIVEGD	LB63_B04	211001	A01059	1
YQERISBI	LB126_F09	220915	A01147	2
YQFLFGHD	LB10_D04	210505	A01059	2
YQHFWYRF	LB131_H12	220915	A01147	3
YQLMSJCB	LB87_B07	220815	A01147	3
YQQTSRTY	LB104_D05	220915	A01147	1
YRCOKJGB	LB20_C05	210430	A01059	4
YRFQKIBP	LB9_G04	210430	A01059	4
YRHEDHUT	LB10_D05	210505	A01059	2
YRLLODVF	LB20_C03	210505	A01059	2
YRTBZRLQ	LB102_F05	220915	A01147	1
YRXVVNKV	LB84_D08	220815	A01147	1
YSEKKQIX	LB15_D05	210505	A01059	1
YSLBGWEN	LB42_E07	211013	A01059	2
YSZIUGUG	LB32_B09	210921	A01059	4
YTPHLGKB	LB97_B07	220815	A01147	4
YTPKVWQQ	LB56_H07	210921	A01059	1
YUAVPGXN	LB5_E10	210430	A01059	2
YUEBYJEM	LB96_E07	220815	A01147	4
YUHZCOXG	LB129_H06	220815	A01147	2
YUKAGDTQ	LB25_A06	210921	A01059	2
YUMMUSDS	LB31_C07	211001	A01059	3
YUMZJDKD	LB47_A03	210921	A01059	4
YUNVVKVI	LB68_B01	220915	A01147	4
YUTFJKVN	LB13_B05	210430	A01059	2
YUUWGRZD	LB109_A08	220815	A01147	4
YVGUODQU	LB2_A03	210505	A01059	1
YVMCRBCR	LB101_E04	220815	A01147	3
YVOPWWAC	LB96_E06	220815	A01147	4
YVYHRQSM	LB122_A05	220815	A01147	1
YWCZOPHF	LB31_D08	211001	A01059	3
YWEAEDST	LB51_B04	211001	A01059	2
YWFFXMUE	LB54_E05	211013	A01059	4
YWYRHEAJ	LB60_F12	211013	A01059	1
YXFXMHLM	LB3_B01	210430	A01059	1
YXLHFIDL	LB118_C10	220915	A01147	4
YXLVSNPN	LB80_G09	211013	A01059	3
YXPDQGUK	LB39_H07	211013	A01059	2
YYBFBLMC	LB130_G08	220915	A01147	2
YYBWEZCC	LB44_F05	210921	A01059	3
YYIYPHWK	LB81_D11	211109	A01059	2
YZATQLZM	LB27_F04	210921	A01059	3
YZDESRLA	LB121_D06	220915	A01147	2
YZEFLHVY	LB68_D04	211001	A01059	4
YZNABYEP	LB27_F07	210921	A01059	3
YZNKNRDI	LB19_F04	210921	A01059	1
YZNMFQAX	LB99_A06	220815	A01147	3
YZOSEHTA	LB42_H09	211013	A01059	2
YZPAIXXC	LB85_B01	220815	A01147	2
YZPDUJQN	LB22_D06	210921	A01059	2
YZPIDUGX	LB63_H04	211001	A01059	1
YZXAXVGM	LB111_B08	220915	A01147	4
ZAECAFNY	LB39_E06	211013	A01059	2
ZAIYZNSO	LB81_D05	211001	A01059	2
ZAJXZADL	LB15_B03	210430	A01059	1
ZALPDCPY	LB70_G08	211013	A01059	1
ZAMWLGAQ	LB39_A07	211013	A01059	2
ZAOGMXOE	LB31_E08	211001	A01059	3
ZATZGPDD	LB60_H11	211013	A01059	1
ZBBLWQXT	LB73_B09	211013	A01059	2
ZBOGTIJX	LB31_D09	211001	A01059	3
ZBRCMGQS	LB80_F06	211013	A01059	3
ZBVGXOMW	LB99_D06	220815	A01147	3
ZCKBSQWX	LB73_D07	211013	A01059	2
ZCMGJKAY	LB54_G08	211109	A01059	2
ZCONJRNX	LB81_D03	211001	A01059	2
ZDXFUMEJ	LB4_C05	210430	A01059	2
ZEIKLPUN	LB73_G11	211013	A01059	2
ZEKLCNZK	LB77_B06	211001	A01059	3
ZETPRFGI	LB73_F04	211013	A01059	2
ZEXEQCNY	LB73_D02	211013	A01059	2
ZEZSVNWA	LB128_C07	220915	A01147	3
ZEZVFENI	LB129_A03	220815	A01147	2
ZFCEYICR	LB11_G02	210430	A01059	3
ZFDBXDJS	LB80_C12	211013	A01059	3
ZFEVPAUZ	LB29_B09	210921	A01059	3
ZFGRYILV	LB75_C06	210921	A01059	2
ZFJNDVWK	LB73_B01	211013	A01059	2
ZFOKZPUO	LB108_C09	220815	A01147	4
ZGCGYYZU	LB6_B10	210430	A01059	3
ZGNCWPLF	LB56_E05	210921	A01059	1
ZGPXTFCE	LB73_B06	211013	A01059	2
ZGWGIYNV	LB77_D10	211001	A01059	3
ZGWHTWDT	LB9_F02	210430	A01059	4
ZHDUZZNF	LB132_C04	220915	A01147	4
ZHQPXRMF	LB47_B03	210921	A01059	4
ZHUUMSSS	LB96_E04	220815	A01147	4
ZHXTWBPA	LB27_A05	210921	A01059	3
ZHZPGQQR	LB50_G06	211001	A01059	2
ZIAXJXTO	LB31_E08	211109	A01059	1
ZIDWOBMW	LB128_D03	220915	A01147	3
ZIIQTBHK	LB27_B04	210921	A01059	3
ZIKVEXET	LB31_H09	211001	A01059	3
ZIMEUOBK	LB22_B09	210921	A01059	2
ZIMSZEHX	LB85_H11	220815	A01147	2
ZIMYWGZQ	LB54_E08	211013	A01059	4
ZIUWZVBU	LB85_B06	220815	A01147	2
ZJAEDOCI	LB32_D07	210921	A01059	4
ZJAWMWMG	LB60_G09	211013	A01059	1
ZJRNJSUL	LB122_G02	220815	A01147	1
ZJTTIISH	LB52_F10	211001	A01059	1
ZLHTALRR	LB31_A09	211001	A01059	3
ZLPGHYVB	LB52_E11	211001	A01059	1
ZMYKHHLE	LB17_A03	210921	A01059	1
ZMZIDQVU	LB92_G06	220815	A01147	1
ZNETEMWT	LB77_B05	211001	A01059	3
ZNHUAWJJ	LB115_A03	220915	A01147	1
ZNNEYTQM	LB102_A07	220915	A01147	1
